rank,category,match_score,skills_found,missing_skills
129,FITNESS,0.06693583954267764,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
130,APPAREL,0.0665606222453184,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
131,INFORMATION-TECHNOLOGY,0.066233957844476,"['cloud', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
132,SALES,0.06585913881360116,['cloud'],"['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
133,BANKING,0.06538452220393912,"['cloud', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
134,INFORMATION-TECHNOLOGY,0.06523245832222799,"['python', 'sql', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'tensorflow', 'visualization']"
135,ARTS,0.06472301802011877,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
136,AVIATION,0.06459016484090148,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
137,HEALTHCARE,0.06450456441740214,"['data analysis', 'sql', 'visualization']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow']"
138,AGRICULTURE,0.06400604252661114,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
139,ENGINEERING,0.06396410384065505,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
140,BPO,0.06390755081663281,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
141,BPO,0.06362262885291635,"['cloud', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
142,TEACHER,0.06353439325371507,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
143,DESIGNER,0.06348561320183785,"['data analysis', 'sql', 'visualization']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow']"
144,ARTS,0.06311002072106055,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
145,APPAREL,0.06308439382826418,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
146,ARTS,0.06292023324438661,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
147,FINANCE,0.06269113362165007,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
148,FITNESS,0.06264743017579776,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
149,TEACHER,0.06260306289010545,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
150,AGRICULTURE,0.062496629251042546,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
151,CONSULTANT,0.06247929869512417,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
152,BANKING,0.06243317904621476,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
153,ARTS,0.06238331569537401,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
154,ENGINEERING,0.0621104882240676,['cloud'],"['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
155,AVIATION,0.06178387320205153,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
156,CONSULTANT,0.061523098796292405,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
157,ARTS,0.06135560965430578,['cloud'],"['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
158,INFORMATION-TECHNOLOGY,0.06134918175053447,"['sql', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'tensorflow', 'visualization']"
159,APPAREL,0.06124505905724717,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
160,TEACHER,0.06121624228567625,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
161,ENGINEERING,0.06116090858545466,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
162,AVIATION,0.06104845313663277,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
163,TEACHER,0.06075779685101025,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
164,PUBLIC-RELATIONS,0.06065855737381473,"['sql', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'tensorflow', 'visualization']"
165,DIGITAL-MEDIA,0.060480034561288754,['cloud'],"['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
166,INFORMATION-TECHNOLOGY,0.060436813709244246,['data analysis'],"['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
167,ACCOUNTANT,0.06039896771376077,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
168,BANKING,0.05996628903451461,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
169,CONSULTANT,0.05986683010552653,"['cloud', 'statistics']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
170,BANKING,0.05973062592691379,"['data analysis', 'python', 'statistics']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'sql', 'tensorflow', 'visualization']"
171,DIGITAL-MEDIA,0.05959630004997481,"['cloud', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
172,DESIGNER,0.059530206634893834,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
173,CHEF,0.0592431467615003,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
174,ARTS,0.05901243343038819,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
175,ENGINEERING,0.05851239672726016,['data analysis'],"['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
176,DIGITAL-MEDIA,0.058451509772227156,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
177,FITNESS,0.057949887812593026,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
178,APPAREL,0.05794208684437619,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
179,HEALTHCARE,0.05792749603035264,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
180,FINANCE,0.05777469071256149,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
181,CHEF,0.057604854662271894,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
182,ARTS,0.05755088065285771,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
183,TEACHER,0.05738448512617857,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
184,AVIATION,0.05738050080370791,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
185,CONSULTANT,0.05719477857193338,"['data analysis', 'sql']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
186,INFORMATION-TECHNOLOGY,0.056979978243631546,"['data analysis', 'python']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
187,DESIGNER,0.056884437047145096,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
188,FITNESS,0.05656827502559339,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
189,ARTS,0.05629960843282532,['data analysis'],"['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
190,BANKING,0.056154630478915626,"['sql', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'tensorflow', 'visualization']"
191,FINANCE,0.05597819037362512,"['data analysis', 'sql']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
192,DESIGNER,0.05577894121043772,"['data analysis', 'python', 'statistics']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'sql', 'tensorflow', 'visualization']"
193,CONSULTANT,0.055675692955897374,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
194,INFORMATION-TECHNOLOGY,0.05552826637783848,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
195,BUSINESS-DEVELOPMENT,0.05545121188464089,"['data analysis', 'sql']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
196,BANKING,0.0553688161195362,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
197,ADVOCATE,0.0552537222686566,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
198,FINANCE,0.055221656158145734,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
199,CONSULTANT,0.05514732992222329,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
200,INFORMATION-TECHNOLOGY,0.055053984551875976,['sql'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
201,BPO,0.05490945011414074,"['sql', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'tensorflow', 'visualization']"
202,HR,0.054850747169448426,['data analysis'],"['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
203,ENGINEERING,0.05482112836042408,"['python', 'statistics']","['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'sql', 'tensorflow', 'visualization']"
204,HEALTHCARE,0.054772426637551316,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
205,TEACHER,0.05472460060516026,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
206,BUSINESS-DEVELOPMENT,0.05471840289984388,[],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
207,ADVOCATE,0.054516389246976646,"['cloud', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
208,CONSULTANT,0.054381877696824815,"['cloud', 'python', 'sql']","['data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'scikit', 'statistics', 'tensorflow', 'visualization']"
209,AGRICULTURE,0.054268122899838185,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
210,AVIATION,0.05406335328030848,['data analysis'],"['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'statistics', 'tensorflow', 'visualization']"
211,TEACHER,0.05400525204329659,['statistics'],"['cloud', 'data analysis', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
212,CONSULTANT,0.05399092321829675,"['cloud', 'data analysis', 'sql']","['deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'statistics', 'tensorflow', 'visualization']"
213,PUBLIC-RELATIONS,0.053986996098152426,"['data analysis', 'statistics']","['cloud', 'deep learning', 'keras', 'machine learning', 'nlp', 'numpy', 'pandas', 'python', 'scikit', 'sql', 'tensorflow', 'visualization']"
